drug1,drug2,target,new_target,source_file
DB09183,DB07538,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB11604,DB14064,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB00148,DB08875,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB02143,DB04131,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00547,DB07590,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07429,DB13899,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08583,DB01718,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB14489,DB04377,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB00490,DB04285,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01381,DB09037,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB01382,DB08251,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00196,DB06706,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02745,DB03562,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08091,DB03642,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01661,DB01274,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04576,DB01655,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04330,DB04217,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08805,DB07550,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03182,DB00121,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB15354,DB04664,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01247,DB02268,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02172,DB02690,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03280,DB02363,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03108,DB07388,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04790,DB01686,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04318,DB02086,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00484,DB08521,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01340,DB14028,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB00348,DB08047,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00219,DB01814,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07786,DB02254,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08239,DB01633,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01790,DB12893,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB07915,DB12236,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB14123,DB07599,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02515,DB03723,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02332,DB06896,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03010,DB01960,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01628,DB07030,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07310,DB00950,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00270,DB08078,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07621,DB13345,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02036,DB16582,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB06870,DB01166,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB12499,DB09401,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB04391,DB03606,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04196,DB03644,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02261,DB05299,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00300,DB02399,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07133,DB03192,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02616,DB08558,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07641,DB06791,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01116,DB08314,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB14529,DB08019,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03900,DB04452,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB06217,DB03330,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00412,DB05219,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB06217,DB01755,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03314,DB00598,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03612,DB00260,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07855,DB11085,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07236,DB07182,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB15718,DB08697,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08661,DB01354,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08907,DB09303,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB02676,DB02526,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02220,DB15114,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08152,DB03280,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02767,DB03865,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB11221,DB02558,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB06880,DB00398,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08562,DB01929,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08675,DB07098,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08647,DB00071,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB13154,DB07300,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB06955,DB01043,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08060,DB07702,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07655,DB02925,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07639,DB01651,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB06174,DB00551,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB02472,DB03142,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07906,DB09342,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04039,DB07589,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB11263,DB13894,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB07787,DB08934,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00435,DB07595,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01136,DB02462,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB08608,DB00222,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00302,DB06205,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB15226,DB07011,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB15035,DB03815,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04518,DB02431,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03255,DB04004,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07549,DB03876,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01675,DB03680,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03408,DB03863,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02840,DB09037,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00114,DB01782,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08180,DB07297,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB14910,DB02841,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08364,DB07247,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04306,DB02542,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03259,DB03893,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08624,DB00879,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08562,DB04136,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01274,DB03120,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03649,DB02114,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00166,DB04100,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01657,DB08251,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03169,DB00691,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB11569,DB07957,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08292,DB04764,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08212,DB16732,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00200,DB03113,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02421,DB09057,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01962,DB07421,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00325,DB07820,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02201,DB01175,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04772,DB03060,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02729,DB08788,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00932,DB03022,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08281,DB01211,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04254,DB16222,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07627,DB04608,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02333,DB07050,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08297,DB11596,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03086,DB06912,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04396,DB15258,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00518,DB01156,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB02207,DB02876,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03988,DB13875,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07124,DB02075,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08242,DB00750,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03049,DB07353,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02360,DB00788,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04843,DB02318,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02574,DB13951,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08397,DB04214,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02730,DB11581,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00253,DB01803,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB06374,DB08707,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB14488,DB02049,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01616,DB02147,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04792,DB04359,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07229,DB07590,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08601,DB00436,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB02028,DB08377,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB11714,DB02923,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB15226,DB07493,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07749,DB02542,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00176,DB04343,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB00616,DB03746,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB06083,DB03233,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00478,DB14071,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB02798,DB02140,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02247,DB08133,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07335,DB02919,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03732,DB00788,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB14001,DB08106,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03948,DB01982,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03592,DB04063,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02911,DB07929,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02594,DB01737,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02887,DB07934,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB15328,DB03087,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02131,DB01121,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02610,DB00772,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03490,DB01125,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02553,DB13940,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03052,DB07908,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07622,DB12026,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07451,DB00432,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB14641,DB08021,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08357,DB03509,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00309,DB04252,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03178,DB14132,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00448,DB09019,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB01856,DB00091,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01623,DB07120,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02047,DB03039,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01700,DB01671,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08351,DB04781,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01741,DB16261,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08460,DB11979,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08838,DB08198,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03128,DB06819,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03018,DB00309,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07817,DB04088,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01393,DB03635,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB15328,DB04761,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01104,DB02044,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03598,DB02379,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02308,DB14939,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03444,DB08163,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07177,DB07168,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07529,DB06255,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00422,DB13192,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB03095,DB01050,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07620,DB00156,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB09101,DB02710,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03594,DB11703,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03472,DB08119,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08489,DB16778,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB13881,DB00884,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB07914,DB08708,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB13867,DB00838,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB00363,DB03152,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB13310,DB07160,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07235,DB01910,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08621,DB01173,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB08493,DB04464,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04203,DB03280,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03722,DB07459,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00072,DB07370,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB06897,DB09265,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB06441,DB04764,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07116,DB08091,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07911,DB11859,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02151,DB07237,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00701,DB03822,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB09120,DB03988,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03950,DB06699,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB11588,DB03539,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03780,DB09079,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB11635,DB00420,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB01173,DB06718,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB03910,DB07703,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07813,DB08051,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00098,DB07809,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03962,DB06922,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07514,DB04289,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03928,DB07072,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02214,DB02565,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00726,DB02049,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07658,DB09460,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03124,DB01226,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00668,DB02838,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03273,DB01288,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07562,DB07784,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00876,DB08491,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03649,DB04246,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07851,DB03523,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01092,DB02217,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01829,DB12153,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07457,DB07991,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02755,DB01809,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03268,DB02825,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08698,DB01634,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02437,DB01146,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08200,DB02844,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00395,DB01897,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04646,DB07840,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07944,DB05777,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07119,DB07435,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08050,DB02908,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02132,DB00841,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB01891,DB14669,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01094,DB07893,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08265,DB04018,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00238,DB11300,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB04457,DB01233,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB06959,DB08049,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08241,DB11590,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07683,DB02475,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04505,DB08665,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01899,DB02168,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07899,DB07297,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01708,DB00289,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB00228,DB01256,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB07485,DB07011,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03558,DB07720,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02932,DB01247,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB02822,DB04855,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02007,DB00228,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB02131,DB03325,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01671,DB08220,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07384,DB03455,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08060,DB08314,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04388,DB06910,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08648,DB00072,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03828,DB07160,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07244,DB03241,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02460,DB03570,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01384,DB04566,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB04331,DB02410,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07413,DB03590,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02865,DB08388,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB15565,DB02368,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04315,DB14074,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04602,DB07106,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB11859,DB07972,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB12005,DB04622,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB06850,DB03144,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00621,DB08560,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04503,DB07557,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00122,DB04466,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02093,DB08756,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB13875,DB02892,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01728,DB07288,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07611,DB01755,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01803,DB02828,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB11365,DB02114,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02693,DB07090,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB16258,DB00035,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB04380,DB07374,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB09329,DB04303,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00893,DB02361,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02964,DB08299,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00924,DB09317,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB06930,DB04153,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08730,DB00806,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04771,DB02925,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB09221,DB02549,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04559,DB03033,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04149,DB02610,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08638,DB06148,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07211,DB09220,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08607,DB07231,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08799,DB07380,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB06205,DB08400,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03624,DB16754,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03258,DB03218,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01669,DB03245,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB11732,DB06972,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07761,DB02827,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB06695,DB03286,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01113,DB01614,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB08151,DB04140,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03809,DB04388,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08027,DB01664,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04838,DB03796,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04880,DB00657,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB16236,DB03771,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04416,DB08784,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07306,DB00749,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB15496,DB02818,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00738,DB08510,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08683,DB13165,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01032,DB06875,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB06917,DB04334,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00100,DB04658,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08334,DB03699,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB04524,DB07126,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03062,DB00186,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07436,DB08742,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07302,DB04044,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07363,DB09237,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02770,DB16310,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00212,DB04436,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00325,DB08880,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB00775,DB00136,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB03595,DB07712,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07894,DB08055,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB03796,DB11757,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00717,DB06719,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB01989,DB07711,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02763,DB01700,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB01011,DB02443,0,1,ds_worldvista-ddis-inchi-and_res.pkl
DB07229,DB07319,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02427,DB01675,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02636,DB02375,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB08334,DB07347,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB07683,DB03113,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02754,DB14762,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02941,DB08332,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB02717,DB00619,0,0,ds_worldvista-ddis-inchi-and_res.pkl
DB00996,DB08083,0,0,ds_worldvista-ddis-inchi-and_res.pkl
