drug1,drug2,target,new_target,source_file
DB00293,DB03562,0,1,ds_hiv-ddis_res.pkl
DB09564,DB06202,0,1,ds_hiv-ddis_res.pkl
DB11850,DB00819,0,1,ds_hiv-ddis_res.pkl
DB01285,DB03367,0,1,ds_hiv-ddis_res.pkl
DB11064,DB00981,0,1,ds_hiv-ddis_res.pkl
DB04846,DB03189,0,1,ds_hiv-ddis_res.pkl
DB14001,DB00047,0,1,ds_hiv-ddis_res.pkl
DB01941,DB01213,0,1,ds_hiv-ddis_res.pkl
DB00710,DB02201,0,1,ds_hiv-ddis_res.pkl
DB05154,DB02353,0,1,ds_hiv-ddis_res.pkl
DB00286,DB09237,0,1,ds_hiv-ddis_res.pkl
DB16740,DB00915,0,1,ds_hiv-ddis_res.pkl
DB02932,DB09108,0,1,ds_hiv-ddis_res.pkl
DB02918,DB11718,0,1,ds_hiv-ddis_res.pkl
DB13900,DB00264,0,1,ds_hiv-ddis_res.pkl
DB01956,DB01130,0,1,ds_hiv-ddis_res.pkl
DB08805,DB00421,0,1,ds_hiv-ddis_res.pkl
DB12457,DB01113,0,1,ds_hiv-ddis_res.pkl
DB03317,DB00316,0,1,ds_hiv-ddis_res.pkl
DB14126,DB01106,0,1,ds_hiv-ddis_res.pkl
DB01276,DB14562,0,1,ds_hiv-ddis_res.pkl
DB01416,DB09343,0,1,ds_hiv-ddis_res.pkl
DB01248,DB11700,0,1,ds_hiv-ddis_res.pkl
DB00547,DB00302,0,1,ds_hiv-ddis_res.pkl
DB04035,DB01625,0,1,ds_hiv-ddis_res.pkl
DB06207,DB15171,0,1,ds_hiv-ddis_res.pkl
DB04570,DB06218,0,1,ds_hiv-ddis_res.pkl
DB02932,DB12455,0,1,ds_hiv-ddis_res.pkl
DB04655,DB00183,0,1,ds_hiv-ddis_res.pkl
DB00048,DB11323,0,1,ds_hiv-ddis_res.pkl
DB00997,DB02918,0,1,ds_hiv-ddis_res.pkl
DB01220,DB00400,0,1,ds_hiv-ddis_res.pkl
DB00700,DB03107,0,1,ds_hiv-ddis_res.pkl
DB00109,DB11160,0,1,ds_hiv-ddis_res.pkl
DB01296,DB15494,0,1,ds_hiv-ddis_res.pkl
DB09227,DB00994,0,1,ds_hiv-ddis_res.pkl
DB02240,DB00435,0,1,ds_hiv-ddis_res.pkl
DB09456,DB15791,0,1,ds_hiv-ddis_res.pkl
DB11976,DB00568,0,1,ds_hiv-ddis_res.pkl
DB00845,DB15114,0,1,ds_hiv-ddis_res.pkl
DB00018,DB04116,0,1,ds_hiv-ddis_res.pkl
DB00381,DB15133,0,1,ds_hiv-ddis_res.pkl
DB08694,DB13200,0,1,ds_hiv-ddis_res.pkl
DB03525,DB01188,0,1,ds_hiv-ddis_res.pkl
DB14914,DB00948,0,1,ds_hiv-ddis_res.pkl
DB00700,DB00949,0,1,ds_hiv-ddis_res.pkl
DB00790,DB11886,0,1,ds_hiv-ddis_res.pkl
DB09123,DB14967,0,1,ds_hiv-ddis_res.pkl
DB11635,DB13783,0,1,ds_hiv-ddis_res.pkl
DB01118,DB16655,0,1,ds_hiv-ddis_res.pkl
DB01083,DB02187,0,1,ds_hiv-ddis_res.pkl
DB13192,DB11560,0,1,ds_hiv-ddis_res.pkl
DB09019,DB12471,0,1,ds_hiv-ddis_res.pkl
DB01001,DB00466,0,1,ds_hiv-ddis_res.pkl
DB09331,DB03450,0,1,ds_hiv-ddis_res.pkl
DB00474,DB03589,0,1,ds_hiv-ddis_res.pkl
DB16582,DB01396,0,1,ds_hiv-ddis_res.pkl
DB02187,DB00540,0,1,ds_hiv-ddis_res.pkl
DB13946,DB09046,0,1,ds_hiv-ddis_res.pkl
DB12184,DB06343,0,1,ds_hiv-ddis_res.pkl
DB09093,DB00450,0,1,ds_hiv-ddis_res.pkl
DB07664,DB03856,0,1,ds_hiv-ddis_res.pkl
DB02280,DB14540,0,1,ds_hiv-ddis_res.pkl
DB00951,DB00797,0,1,ds_hiv-ddis_res.pkl
DB00086,DB00618,0,1,ds_hiv-ddis_res.pkl
DB04599,DB00705,0,1,ds_hiv-ddis_res.pkl
DB00099,DB13946,0,1,ds_hiv-ddis_res.pkl
DB16220,DB07392,0,1,ds_hiv-ddis_res.pkl
DB08874,DB02021,0,1,ds_hiv-ddis_res.pkl
DB00589,DB15090,0,1,ds_hiv-ddis_res.pkl
DB03942,DB14544,0,1,ds_hiv-ddis_res.pkl
DB06262,DB00030,0,1,ds_hiv-ddis_res.pkl
DB09327,DB00183,0,1,ds_hiv-ddis_res.pkl
DB16405,DB00335,0,1,ds_hiv-ddis_res.pkl
DB00403,DB01251,0,1,ds_hiv-ddis_res.pkl
DB00881,DB09536,0,1,ds_hiv-ddis_res.pkl
DB15044,DB03225,0,1,ds_hiv-ddis_res.pkl
DB07349,DB00623,0,1,ds_hiv-ddis_res.pkl
DB05276,DB15303,0,1,ds_hiv-ddis_res.pkl
DB08904,DB04745,0,1,ds_hiv-ddis_res.pkl
DB00909,DB00587,0,1,ds_hiv-ddis_res.pkl
DB00945,DB00868,0,1,ds_hiv-ddis_res.pkl
DB11751,DB01338,0,1,ds_hiv-ddis_res.pkl
DB04941,DB06809,0,1,ds_hiv-ddis_res.pkl
DB07539,DB08867,0,1,ds_hiv-ddis_res.pkl
DB01297,DB06999,0,1,ds_hiv-ddis_res.pkl
DB06153,DB11714,0,1,ds_hiv-ddis_res.pkl
DB02703,DB00192,0,1,ds_hiv-ddis_res.pkl
DB00142,DB00405,0,1,ds_hiv-ddis_res.pkl
DB08399,DB01262,0,1,ds_hiv-ddis_res.pkl
DB06822,DB01143,0,1,ds_hiv-ddis_res.pkl
DB02789,DB00210,0,1,ds_hiv-ddis_res.pkl
DB12843,DB08800,0,1,ds_hiv-ddis_res.pkl
DB00199,DB06814,0,1,ds_hiv-ddis_res.pkl
DB01615,DB09338,0,1,ds_hiv-ddis_res.pkl
DB04031,DB02375,0,1,ds_hiv-ddis_res.pkl
DB01269,DB14731,0,1,ds_hiv-ddis_res.pkl
DB03336,DB06718,0,1,ds_hiv-ddis_res.pkl
DB00570,DB16355,0,1,ds_hiv-ddis_res.pkl
DB15067,DB01139,0,1,ds_hiv-ddis_res.pkl
DB00626,DB00547,0,1,ds_hiv-ddis_res.pkl
DB15493,DB00419,0,1,ds_hiv-ddis_res.pkl
DB06781,DB01170,0,1,ds_hiv-ddis_res.pkl
DB01580,DB08816,0,1,ds_hiv-ddis_res.pkl
DB00190,DB13995,0,1,ds_hiv-ddis_res.pkl
DB09221,DB12218,0,1,ds_hiv-ddis_res.pkl
DB08037,DB16355,0,1,ds_hiv-ddis_res.pkl
DB12159,DB02530,0,1,ds_hiv-ddis_res.pkl
DB15569,DB04377,0,1,ds_hiv-ddis_res.pkl
DB04842,DB00943,0,1,ds_hiv-ddis_res.pkl
DB00353,DB11771,0,1,ds_hiv-ddis_res.pkl
DB03437,DB14009,0,1,ds_hiv-ddis_res.pkl
DB03691,DB00379,0,1,ds_hiv-ddis_res.pkl
DB06875,DB08806,0,1,ds_hiv-ddis_res.pkl
DB06835,DB12245,0,1,ds_hiv-ddis_res.pkl
DB00032,DB00760,0,1,ds_hiv-ddis_res.pkl
DB00642,DB01007,0,1,ds_hiv-ddis_res.pkl
DB07933,DB06712,0,1,ds_hiv-ddis_res.pkl
DB06681,DB11699,0,1,ds_hiv-ddis_res.pkl
DB00032,DB00932,0,1,ds_hiv-ddis_res.pkl
DB11682,DB14575,0,1,ds_hiv-ddis_res.pkl
DB00884,DB11431,0,1,ds_hiv-ddis_res.pkl
DB16737,DB09343,0,1,ds_hiv-ddis_res.pkl
DB09237,DB09059,0,1,ds_hiv-ddis_res.pkl
DB00181,DB00221,0,1,ds_hiv-ddis_res.pkl
DB08995,DB00294,0,1,ds_hiv-ddis_res.pkl
DB12874,DB00376,0,1,ds_hiv-ddis_res.pkl
DB00356,DB01092,0,1,ds_hiv-ddis_res.pkl
DB02555,DB01263,0,1,ds_hiv-ddis_res.pkl
DB09093,DB00199,0,1,ds_hiv-ddis_res.pkl
DB07081,DB01245,0,1,ds_hiv-ddis_res.pkl
DB01297,DB02662,0,1,ds_hiv-ddis_res.pkl
DB13140,DB00695,0,1,ds_hiv-ddis_res.pkl
DB08814,DB12513,0,1,ds_hiv-ddis_res.pkl
DB00069,DB01161,0,1,ds_hiv-ddis_res.pkl
DB00549,DB02165,0,1,ds_hiv-ddis_res.pkl
DB00917,DB12141,0,1,ds_hiv-ddis_res.pkl
DB12513,DB12151,0,1,ds_hiv-ddis_res.pkl
DB13943,DB00483,0,1,ds_hiv-ddis_res.pkl
DB00020,DB01070,0,1,ds_hiv-ddis_res.pkl
DB16236,DB13946,0,1,ds_hiv-ddis_res.pkl
DB00653,DB00775,0,1,ds_hiv-ddis_res.pkl
DB02509,DB04839,0,1,ds_hiv-ddis_res.pkl
DB09275,DB01236,0,1,ds_hiv-ddis_res.pkl
DB06145,DB00720,0,1,ds_hiv-ddis_res.pkl
DB03085,DB16200,0,1,ds_hiv-ddis_res.pkl
DB08168,DB11936,0,1,ds_hiv-ddis_res.pkl
DB00765,DB11574,0,1,ds_hiv-ddis_res.pkl
DB01620,DB00143,0,1,ds_hiv-ddis_res.pkl
DB08930,DB04168,0,1,ds_hiv-ddis_res.pkl
DB02107,DB09034,0,1,ds_hiv-ddis_res.pkl
DB01400,DB08916,0,1,ds_hiv-ddis_res.pkl
DB00782,DB01154,0,1,ds_hiv-ddis_res.pkl
DB09068,DB01319,0,1,ds_hiv-ddis_res.pkl
DB00557,DB00923,0,1,ds_hiv-ddis_res.pkl
DB12161,DB09112,0,1,ds_hiv-ddis_res.pkl
DB01764,DB02690,0,1,ds_hiv-ddis_res.pkl
DB09559,DB00471,0,1,ds_hiv-ddis_res.pkl
DB08071,DB00523,0,1,ds_hiv-ddis_res.pkl
DB04371,DB00188,0,1,ds_hiv-ddis_res.pkl
DB11604,DB09319,0,1,ds_hiv-ddis_res.pkl
DB13874,DB00671,0,1,ds_hiv-ddis_res.pkl
DB09257,DB15685,0,1,ds_hiv-ddis_res.pkl
DB13996,DB08875,0,1,ds_hiv-ddis_res.pkl
DB01291,DB02057,0,1,ds_hiv-ddis_res.pkl
DB14009,DB00944,0,1,ds_hiv-ddis_res.pkl
DB15534,DB01078,0,1,ds_hiv-ddis_res.pkl
DB00031,DB13125,0,1,ds_hiv-ddis_res.pkl
DB06714,DB00083,0,1,ds_hiv-ddis_res.pkl
DB00177,DB14635,0,1,ds_hiv-ddis_res.pkl
DB02968,DB15766,0,1,ds_hiv-ddis_res.pkl
DB01698,DB01415,0,1,ds_hiv-ddis_res.pkl
DB02937,DB12010,0,1,ds_hiv-ddis_res.pkl
DB06712,DB01022,0,1,ds_hiv-ddis_res.pkl
DB11455,DB00772,0,1,ds_hiv-ddis_res.pkl
DB16236,DB00317,0,1,ds_hiv-ddis_res.pkl
DB11623,DB01875,0,1,ds_hiv-ddis_res.pkl
DB00587,DB00765,0,1,ds_hiv-ddis_res.pkl
DB04071,DB09033,0,1,ds_hiv-ddis_res.pkl
DB12404,DB02021,0,1,ds_hiv-ddis_res.pkl
DB00530,DB06870,0,1,ds_hiv-ddis_res.pkl
DB09093,DB00341,0,1,ds_hiv-ddis_res.pkl
DB00762,DB00245,0,1,ds_hiv-ddis_res.pkl
DB09221,DB09036,0,1,ds_hiv-ddis_res.pkl
DB00163,DB03760,0,1,ds_hiv-ddis_res.pkl
DB15090,DB01780,0,1,ds_hiv-ddis_res.pkl
DB04941,DB02010,0,1,ds_hiv-ddis_res.pkl
DB09082,DB01940,0,1,ds_hiv-ddis_res.pkl
DB00234,DB02509,0,1,ds_hiv-ddis_res.pkl
DB02785,DB04920,0,1,ds_hiv-ddis_res.pkl
DB03393,DB00613,0,1,ds_hiv-ddis_res.pkl
DB07558,DB00228,0,1,ds_hiv-ddis_res.pkl
DB13876,DB01194,0,1,ds_hiv-ddis_res.pkl
DB04920,DB00764,0,1,ds_hiv-ddis_res.pkl
DB06292,DB12783,0,1,ds_hiv-ddis_res.pkl
DB14999,DB00176,0,1,ds_hiv-ddis_res.pkl
DB00379,DB04524,0,1,ds_hiv-ddis_res.pkl
DB04839,DB14126,0,1,ds_hiv-ddis_res.pkl
DB11866,DB04393,0,1,ds_hiv-ddis_res.pkl
DB01903,DB00325,0,1,ds_hiv-ddis_res.pkl
DB00775,DB00705,0,1,ds_hiv-ddis_res.pkl
DB01139,DB15898,0,1,ds_hiv-ddis_res.pkl
DB01592,DB00248,0,1,ds_hiv-ddis_res.pkl
DB14919,DB00857,0,1,ds_hiv-ddis_res.pkl
DB09090,DB04811,0,1,ds_hiv-ddis_res.pkl
DB00881,DB08875,0,1,ds_hiv-ddis_res.pkl
DB09186,DB04566,0,1,ds_hiv-ddis_res.pkl
DB04132,DB01553,0,1,ds_hiv-ddis_res.pkl
DB03114,DB09070,0,1,ds_hiv-ddis_res.pkl
DB08044,DB00609,0,1,ds_hiv-ddis_res.pkl
DB04861,DB01910,0,1,ds_hiv-ddis_res.pkl
DB02107,DB00623,0,1,ds_hiv-ddis_res.pkl
DB01793,DB00401,0,1,ds_hiv-ddis_res.pkl
DB00474,DB12095,0,1,ds_hiv-ddis_res.pkl
DB13200,DB00540,0,1,ds_hiv-ddis_res.pkl
DB09351,DB00136,0,1,ds_hiv-ddis_res.pkl
DB01254,DB03816,0,1,ds_hiv-ddis_res.pkl
DB09142,DB04539,0,1,ds_hiv-ddis_res.pkl
DB09052,DB06249,0,1,ds_hiv-ddis_res.pkl
DB12159,DB11136,0,1,ds_hiv-ddis_res.pkl
DB01124,DB14488,0,1,ds_hiv-ddis_res.pkl
DB01685,DB09536,0,1,ds_hiv-ddis_res.pkl
DB00015,DB00710,0,1,ds_hiv-ddis_res.pkl
DB06987,DB01106,0,1,ds_hiv-ddis_res.pkl
DB00087,DB00674,0,1,ds_hiv-ddis_res.pkl
DB12245,DB02918,0,1,ds_hiv-ddis_res.pkl
DB06274,DB16165,0,1,ds_hiv-ddis_res.pkl
DB13997,DB01205,0,1,ds_hiv-ddis_res.pkl
DB07608,DB00549,0,1,ds_hiv-ddis_res.pkl
DB11575,DB00357,0,1,ds_hiv-ddis_res.pkl
DB00776,DB00369,0,1,ds_hiv-ddis_res.pkl
DB00838,DB13879,0,1,ds_hiv-ddis_res.pkl
DB00282,DB03172,0,1,ds_hiv-ddis_res.pkl
DB11274,DB01253,0,1,ds_hiv-ddis_res.pkl
DB06439,DB00105,0,1,ds_hiv-ddis_res.pkl
DB01336,DB06781,0,1,ds_hiv-ddis_res.pkl
DB09072,DB00953,0,1,ds_hiv-ddis_res.pkl
DB13893,DB12872,0,1,ds_hiv-ddis_res.pkl
DB08495,DB08439,0,1,ds_hiv-ddis_res.pkl
DB01018,DB04218,0,1,ds_hiv-ddis_res.pkl
DB11160,DB14028,0,1,ds_hiv-ddis_res.pkl
DB09080,DB12843,0,1,ds_hiv-ddis_res.pkl
DB11584,DB00881,0,1,ds_hiv-ddis_res.pkl
DB02358,DB05381,0,1,ds_hiv-ddis_res.pkl
DB08870,DB03615,0,1,ds_hiv-ddis_res.pkl
DB13894,DB00377,0,1,ds_hiv-ddis_res.pkl
DB00004,DB03310,0,1,ds_hiv-ddis_res.pkl
DB07419,DB00571,0,1,ds_hiv-ddis_res.pkl
DB00730,DB09045,0,1,ds_hiv-ddis_res.pkl
DB03159,DB09027,0,1,ds_hiv-ddis_res.pkl
DB00572,DB13643,0,1,ds_hiv-ddis_res.pkl
DB06081,DB00938,0,1,ds_hiv-ddis_res.pkl
DB04249,DB14548,0,1,ds_hiv-ddis_res.pkl
DB00557,DB00504,0,1,ds_hiv-ddis_res.pkl
DB02134,DB00726,0,1,ds_hiv-ddis_res.pkl
DB01297,DB03401,0,1,ds_hiv-ddis_res.pkl
DB11641,DB14544,0,1,ds_hiv-ddis_res.pkl
DB14762,DB00508,0,1,ds_hiv-ddis_res.pkl
DB13998,DB09257,0,1,ds_hiv-ddis_res.pkl
DB00216,DB13997,0,1,ds_hiv-ddis_res.pkl
DB00530,DB03902,0,1,ds_hiv-ddis_res.pkl
DB13729,DB09099,0,1,ds_hiv-ddis_res.pkl
DB12688,DB12007,0,1,ds_hiv-ddis_res.pkl
DB06202,DB00978,0,1,ds_hiv-ddis_res.pkl
DB02887,DB04690,0,1,ds_hiv-ddis_res.pkl
DB13746,DB00841,0,1,ds_hiv-ddis_res.pkl
DB02574,DB02925,0,1,ds_hiv-ddis_res.pkl
DB00507,DB13133,0,1,ds_hiv-ddis_res.pkl
DB07338,DB01277,0,1,ds_hiv-ddis_res.pkl
DB00876,DB06663,0,1,ds_hiv-ddis_res.pkl
DB09086,DB00033,0,1,ds_hiv-ddis_res.pkl
DB06267,DB14919,0,1,ds_hiv-ddis_res.pkl
DB00991,DB05773,0,1,ds_hiv-ddis_res.pkl
DB00485,DB01216,0,1,ds_hiv-ddis_res.pkl
DB08795,DB00670,0,1,ds_hiv-ddis_res.pkl
DB15669,DB09258,0,1,ds_hiv-ddis_res.pkl
DB04216,DB04385,0,1,ds_hiv-ddis_res.pkl
DB03276,DB01245,0,1,ds_hiv-ddis_res.pkl
DB16737,DB09265,0,1,ds_hiv-ddis_res.pkl
DB01438,DB01253,0,1,ds_hiv-ddis_res.pkl
DB15762,DB13893,0,1,ds_hiv-ddis_res.pkl
DB01416,DB14910,0,1,ds_hiv-ddis_res.pkl
DB00441,DB02315,0,1,ds_hiv-ddis_res.pkl
DB08209,DB08865,0,1,ds_hiv-ddis_res.pkl
DB04466,DB06681,0,1,ds_hiv-ddis_res.pkl
DB00648,DB14528,0,1,ds_hiv-ddis_res.pkl
DB04528,DB00629,0,1,ds_hiv-ddis_res.pkl
DB02378,DB11703,0,1,ds_hiv-ddis_res.pkl
DB11614,DB04690,0,1,ds_hiv-ddis_res.pkl
DB12329,DB14518,0,1,ds_hiv-ddis_res.pkl
DB01046,DB03395,0,1,ds_hiv-ddis_res.pkl
DB00741,DB01330,0,1,ds_hiv-ddis_res.pkl
DB07719,DB01064,0,1,ds_hiv-ddis_res.pkl
DB00980,DB16236,0,1,ds_hiv-ddis_res.pkl
DB03733,DB00322,0,1,ds_hiv-ddis_res.pkl
DB00939,DB04658,0,1,ds_hiv-ddis_res.pkl
DB02226,DB06204,0,1,ds_hiv-ddis_res.pkl
DB13729,DB01226,0,1,ds_hiv-ddis_res.pkl
DB09059,DB02187,0,1,ds_hiv-ddis_res.pkl
DB04528,DB02789,0,1,ds_hiv-ddis_res.pkl
DB01260,DB01176,0,1,ds_hiv-ddis_res.pkl
DB06637,DB07453,0,1,ds_hiv-ddis_res.pkl
DB00507,DB14068,0,1,ds_hiv-ddis_res.pkl
DB09245,DB04573,0,1,ds_hiv-ddis_res.pkl
DB04877,DB00390,0,1,ds_hiv-ddis_res.pkl
DB00871,DB11263,0,1,ds_hiv-ddis_res.pkl
DB00281,DB02552,0,1,ds_hiv-ddis_res.pkl
DB13985,DB14919,0,1,ds_hiv-ddis_res.pkl
DB01067,DB08339,0,1,ds_hiv-ddis_res.pkl
DB11834,DB00491,0,1,ds_hiv-ddis_res.pkl
DB00936,DB00551,0,1,ds_hiv-ddis_res.pkl
DB00019,DB00657,0,1,ds_hiv-ddis_res.pkl
DB12612,DB13144,0,1,ds_hiv-ddis_res.pkl
DB00622,DB11623,0,1,ds_hiv-ddis_res.pkl
DB00919,DB00112,0,1,ds_hiv-ddis_res.pkl
DB08414,DB00695,0,1,ds_hiv-ddis_res.pkl
DB14766,DB02602,0,1,ds_hiv-ddis_res.pkl
DB07702,DB01030,0,1,ds_hiv-ddis_res.pkl
DB01279,DB09040,0,1,ds_hiv-ddis_res.pkl
DB15395,DB01033,0,1,ds_hiv-ddis_res.pkl
DB04485,DB13140,0,1,ds_hiv-ddis_res.pkl
DB00707,DB02266,0,1,ds_hiv-ddis_res.pkl
DB01093,DB00854,0,1,ds_hiv-ddis_res.pkl
DB07450,DB08875,0,1,ds_hiv-ddis_res.pkl
DB09068,DB04456,0,1,ds_hiv-ddis_res.pkl
DB09076,DB01250,0,1,ds_hiv-ddis_res.pkl
DB00320,DB11714,0,1,ds_hiv-ddis_res.pkl
DB05812,DB03709,0,1,ds_hiv-ddis_res.pkl
DB02659,DB15617,0,1,ds_hiv-ddis_res.pkl
DB14597,DB01199,0,1,ds_hiv-ddis_res.pkl
DB00741,DB15699,0,1,ds_hiv-ddis_res.pkl
DB14719,DB07919,0,1,ds_hiv-ddis_res.pkl
DB03816,DB01209,0,1,ds_hiv-ddis_res.pkl
DB14481,DB01165,0,1,ds_hiv-ddis_res.pkl
DB13999,DB08807,0,1,ds_hiv-ddis_res.pkl
DB12893,DB01053,0,1,ds_hiv-ddis_res.pkl
DB04057,DB11181,0,1,ds_hiv-ddis_res.pkl
DB00332,DB02640,0,1,ds_hiv-ddis_res.pkl
DB16665,DB09280,0,1,ds_hiv-ddis_res.pkl
DB04938,DB12159,0,1,ds_hiv-ddis_res.pkl
DB08071,DB00481,0,1,ds_hiv-ddis_res.pkl
DB00228,DB16582,0,1,ds_hiv-ddis_res.pkl
DB00823,DB04168,0,1,ds_hiv-ddis_res.pkl
DB16222,DB03615,0,1,ds_hiv-ddis_res.pkl
DB04715,DB14575,0,1,ds_hiv-ddis_res.pkl
DB09213,DB00424,0,1,ds_hiv-ddis_res.pkl
DB00575,DB14811,0,1,ds_hiv-ddis_res.pkl
DB00838,DB00385,0,1,ds_hiv-ddis_res.pkl
DB03902,DB00417,0,1,ds_hiv-ddis_res.pkl
DB11986,DB01130,0,1,ds_hiv-ddis_res.pkl
DB14538,DB09241,0,1,ds_hiv-ddis_res.pkl
DB00659,DB16226,0,1,ds_hiv-ddis_res.pkl
DB03932,DB00043,0,1,ds_hiv-ddis_res.pkl
DB01741,DB04880,0,1,ds_hiv-ddis_res.pkl
DB04524,DB02116,0,1,ds_hiv-ddis_res.pkl
DB00039,DB04456,0,1,ds_hiv-ddis_res.pkl
DB06616,DB01325,0,1,ds_hiv-ddis_res.pkl
DB08869,DB12364,0,1,ds_hiv-ddis_res.pkl
DB11606,DB00358,0,1,ds_hiv-ddis_res.pkl
DB00948,DB00477,0,1,ds_hiv-ddis_res.pkl
DB00811,DB14864,0,1,ds_hiv-ddis_res.pkl
DB08660,DB09049,0,1,ds_hiv-ddis_res.pkl
DB00042,DB14597,0,1,ds_hiv-ddis_res.pkl
DB13931,DB00390,0,1,ds_hiv-ddis_res.pkl
DB15593,DB09183,0,1,ds_hiv-ddis_res.pkl
DB12278,DB13961,0,1,ds_hiv-ddis_res.pkl
DB06813,DB01298,0,1,ds_hiv-ddis_res.pkl
DB14062,DB07995,0,1,ds_hiv-ddis_res.pkl
DB11588,DB01676,0,1,ds_hiv-ddis_res.pkl
DB01370,DB12513,0,1,ds_hiv-ddis_res.pkl
DB14487,DB13872,0,1,ds_hiv-ddis_res.pkl
DB00735,DB08601,0,1,ds_hiv-ddis_res.pkl
DB15699,DB07069,0,1,ds_hiv-ddis_res.pkl
DB07947,DB00734,0,1,ds_hiv-ddis_res.pkl
DB09201,DB01328,0,1,ds_hiv-ddis_res.pkl
DB01416,DB00346,0,1,ds_hiv-ddis_res.pkl
DB00492,DB00882,0,1,ds_hiv-ddis_res.pkl
DB13335,DB03268,0,1,ds_hiv-ddis_res.pkl
DB05381,DB06441,0,1,ds_hiv-ddis_res.pkl
DB13998,DB11587,0,1,ds_hiv-ddis_res.pkl
DB02977,DB00266,0,1,ds_hiv-ddis_res.pkl
DB00403,DB01237,0,1,ds_kegg-ddis_res.pkl
DB06766,DB13967,0,1,ds_kegg-ddis_res.pkl
DB01399,DB04165,0,1,ds_kegg-ddis_res.pkl
DB08888,DB11156,0,1,ds_kegg-ddis_res.pkl
DB12141,DB00990,0,1,ds_kegg-ddis_res.pkl
DB06202,DB01782,0,1,ds_kegg-ddis_res.pkl
DB02875,DB06283,0,1,ds_kegg-ddis_res.pkl
DB00579,DB01718,0,1,ds_kegg-ddis_res.pkl
DB11217,DB06196,0,1,ds_kegg-ddis_res.pkl
DB11866,DB01101,0,1,ds_kegg-ddis_res.pkl
DB06739,DB00221,0,1,ds_kegg-ddis_res.pkl
DB06439,DB02887,0,1,ds_kegg-ddis_res.pkl
DB00906,DB00126,0,1,ds_kegg-ddis_res.pkl
DB06734,DB06288,0,1,ds_kegg-ddis_res.pkl
DB04466,DB09564,0,1,ds_kegg-ddis_res.pkl
DB03127,DB00950,0,1,ds_kegg-ddis_res.pkl
DB01903,DB00589,0,1,ds_kegg-ddis_res.pkl
DB07159,DB06999,0,1,ds_kegg-ddis_res.pkl
DB00703,DB16019,0,1,ds_kegg-ddis_res.pkl
DB02602,DB15982,0,1,ds_kegg-ddis_res.pkl
DB04299,DB11791,0,1,ds_kegg-ddis_res.pkl
DB14058,DB06273,0,1,ds_kegg-ddis_res.pkl
DB00587,DB03085,0,1,ds_kegg-ddis_res.pkl
DB16629,DB06290,0,1,ds_kegg-ddis_res.pkl
DB13933,DB16220,0,1,ds_kegg-ddis_res.pkl
DB04020,DB01553,0,1,ds_kegg-ddis_res.pkl
DB14126,DB11079,0,1,ds_kegg-ddis_res.pkl
DB00876,DB00166,0,1,ds_kegg-ddis_res.pkl
DB15941,DB00186,0,1,ds_kegg-ddis_res.pkl
DB03345,DB02266,0,1,ds_kegg-ddis_res.pkl
DB01078,DB02750,0,1,ds_kegg-ddis_res.pkl
DB13139,DB01796,0,1,ds_kegg-ddis_res.pkl
DB02324,DB01250,0,1,ds_kegg-ddis_res.pkl
DB04938,DB11952,0,1,ds_kegg-ddis_res.pkl
DB00721,DB14596,0,1,ds_kegg-ddis_res.pkl
DB03828,DB00751,0,1,ds_kegg-ddis_res.pkl
DB03923,DB00388,0,1,ds_kegg-ddis_res.pkl
DB14731,DB11979,0,1,ds_kegg-ddis_res.pkl
DB02821,DB00746,0,1,ds_kegg-ddis_res.pkl
DB01255,DB01206,0,1,ds_kegg-ddis_res.pkl
DB01326,DB00762,0,1,ds_kegg-ddis_res.pkl
DB00844,DB05990,0,1,ds_kegg-ddis_res.pkl
DB12236,DB14921,0,1,ds_kegg-ddis_res.pkl
DB01207,DB09097,0,1,ds_kegg-ddis_res.pkl
DB07608,DB01102,0,1,ds_kegg-ddis_res.pkl
DB07136,DB00986,0,1,ds_kegg-ddis_res.pkl
DB01116,DB14481,0,1,ds_kegg-ddis_res.pkl
DB00582,DB02660,0,1,ds_kegg-ddis_res.pkl
DB01177,DB06216,0,1,ds_kegg-ddis_res.pkl
DB02358,DB11945,0,1,ds_kegg-ddis_res.pkl
DB04895,DB02443,0,1,ds_kegg-ddis_res.pkl
DB00388,DB04522,0,1,ds_kegg-ddis_res.pkl
DB06595,DB13139,0,1,ds_kegg-ddis_res.pkl
DB09037,DB06016,0,1,ds_kegg-ddis_res.pkl
DB03667,DB00561,0,1,ds_kegg-ddis_res.pkl
DB14058,DB15248,0,1,ds_kegg-ddis_res.pkl
DB04576,DB11590,0,1,ds_kegg-ddis_res.pkl
DB15270,DB00894,0,1,ds_kegg-ddis_res.pkl
DB07338,DB00612,0,1,ds_kegg-ddis_res.pkl
DB00554,DB11928,0,1,ds_kegg-ddis_res.pkl
DB00482,DB16226,0,1,ds_kegg-ddis_res.pkl
DB00267,DB15133,0,1,ds_kegg-ddis_res.pkl
DB09299,DB00334,0,1,ds_kegg-ddis_res.pkl
DB07286,DB06209,0,1,ds_kegg-ddis_res.pkl
DB03568,DB00653,0,1,ds_kegg-ddis_res.pkl
DB00362,DB01255,0,1,ds_kegg-ddis_res.pkl
DB00524,DB03619,0,1,ds_kegg-ddis_res.pkl
DB04657,DB09213,0,1,ds_kegg-ddis_res.pkl
DB02633,DB07919,0,1,ds_kegg-ddis_res.pkl
DB15283,DB00369,0,1,ds_kegg-ddis_res.pkl
